C13G6.09		SPAC13G6.09	1	1.0704145	1.6536523	1.3133014	1.3018922	1.2682819	0.90182096	0.6725695	0.64374804	0.55568177	0.5287218	0.57405406
C13G6.10c		SPAC13G6.10C	1	0.5468443	1.112527	0.73341674	0.24301267	0.11564662	0.0959937	0.23710983	0.32261205	0.29558286	0.3029876	0.3126926
C13G6.11c		SPAC13G6.11C	1	0.74502814	0.7535887	0.855203	0.8891465	0.7650619	0.441351	0.48072338	0.43522415	0.38759744	0.3879761	0.392591
C13G7.02c		SPAC13G7.02C												
C13G7.02c.A		SPAC13G7.02C	1	1.1390144	5.8259196	7.5952935	19.73755	24.382723	27.60216	7.971517	6.919817	9.305873	12.082448	14.4608
C13G7.02c.B		SPAC13G7.02C	1	0.48085076	1.8215499	2.200407	2.6473622	3.2046075	2.962069	0.81696314	0.8170248	0.79090255	1.0492579	1.2446109
C13G7.03		SPAC13G7.03	1	1.201487	2.2103689	2.0739963	1.6179208	0.9556638	0.8246331	1.3222718	1.5589973	1.4980953	1.4832107	1.4802607
C13G7.04c		SPAC13G7.04C	1	1.5631347	0.55113804	0.5608455	0.6875102	1.1222026	1.54901	0.8888168	0.99772346	0.98631644	0.9362884	0.90037817
C13G7.05		SPAC13G7.05	1	1.3963623	0.77680624	0.93574333	1.5357363	3.1414607	6.7031903	2.311664	2.2423964	2.266012	1.9904352	1.8206646
C13G7.06		SPAC13G7.06	1	0.6551302	0.42228073	0.26239023	0.18551296	0.16387533	0.19357471	0.987043	0.72146183	0.74791193	0.86269665	0.990098
C13G7.07		SPAC13G7.07	1	1.5167974	1.3907837	1.4967712	1.416807	0.81261194	0.44121075	0.5789077	0.8315374	0.98457664	0.9937355	1.0503732
C13G7.09c		SPAC13G7.09C	1	0.7802122	1.1992023	1.6645279	2.3896003	2.8630192	3.478513	0.98969537	0.95507795	0.8442325	0.78645676	0.7851194
C13G7.10		SPAC13G7.10	1	1.2022681	1.0638843	1.2245477	2.0242941	3.7611475	6.969719	1.7312115	1.4296547	1.2893742	1.1969352	1.3601047
C13G7.11		SPAC13G7.11	1	1.0896953	0.788063	0.7031043	0.7472616	1.3736812	1.7063552	0.80620134	0.850357	0.8165134	0.8982278	0.8956214
C13G7.12c		SPAC13G7.12C	1	0.8817814	1.0121273	1.0154266	1.4699715	2.0364728	2.5650394	1.6903516	1.3013864	1.1845919	1.0550903	0.98824507
C13G7.13c		SPAC13G7.13C SPAC6C3.01C	1	2.763376	0.70613533	0.2610345	0.15870687	0.14993697	0.108705446	0.12128649	0.21614738	0.27006355	0.27212933	0.2662452
C140.03		SPAC140.03	1	1.475533	0.57136524	0.5796922	0.50099367	0.42425668	0.3992715	0.42879573	0.41184348	0.41755116	0.47681168	0.49493748
C140.04		SPAC140.04	1	1.5252856	1.689947	1.9742689	2.6967876	2.7824569	2.1640058	2.1781752	1.9096669	2.0017445	2.1849353	2.1691825
C140.05		SPAC110.01 SPAC140.05	1	3.427905	1.3222723	0.9203516	1.0081347	1.1898075	1.6385322	0.59452283	0.67047715	0.75194424	0.75462514	0.68203115
C1420.01c		SPAC1420.01C SPAC56E4.08C	1	1.0176547	1.8481041	1.4372381	1.4034983	1.4127506	1.2533321	1.0227338	1.0029466	1.164915	1.111018	1.0423028
C1420.04c	COX11	SPAC1420.04C SPAPB17E12.01C	1	0.91361415	0.9106856	0.9062793	0.8970294	1.0165564	1.2064358	0.7158459	0.7201309	0.68475854	0.68052244	0.686404
C144.01		SPAC144.01	1	0.9021195	1.9287294	1.1929092	1.0724957	1.3741767	1.4678689	0.8868021	0.9176296	0.7565789	0.7460311	0.8117237
C144.02		SPAC144.02	1	1.1433145	1.5407358	1.8701372	2.2682703	2.2478461	1.5494012	0.8855616	0.9227046	0.89244425	0.8937331	1.0252095
C144.05		SPAC144.05	1	1.5185233	1.5123935	1.5986347	1.6115901	1.3716334	1.4643183	0.85145307	0.97129714	1.0217695	1.1021824	1.2312182
C144.07c		SPAC144.07C	1	0.95599246	1.0551041	1.1952242	1.3193662	1.660604	2.6809235	1.2568882	0.9750722	0.84512043	0.8169641	0.88046914
C144.08		SPAC144.08	1	0.9465149	1.0624863	1.0013306	1.2474561	1.6949475	2.5913308	1.091302	0.9781198	0.86411333	0.86782014	0.94105
C144.09c		SPAC144.09C	1	0.9117725	1.9519032	1.5163982	1.2421479	1.1535414	0.9705116	1.2806541	1.348304	1.3228723	1.164984	1.1859049
C144.10c		SPAC144.10C	1	0.7897785	0.9836337	1.1386977	1.6948812	3.1828218	15.179234	19.794012	14.789744	7.945018	4.480075	3.3695076
C144.12		SPAC144.12	1	0.26179287	1.6114604	1.3714374	1.7157845	3.4252558	6.504329	6.61856	5.2799263	2.4463005	1.1949636	0.820543
C144.15c		SPAC144.15C	1	1.3384644	1.157973	1.1898286	1.3327243	1.4743117	2.0854387	0.99919	0.89307475	0.86047137	0.8337151	0.81924444
C144.16		SPAC144.16	1	1.4689213	1.1990876	0.8778065	0.7395575	0.6218023	0.35132036	1.440853	1.224785	1.2542952	1.4948903	1.6262043
C144.17c		SPAC144.17C	1	1.5449746	0.90187323	1.4267853	1.8183459	1.6647131	1.145741	0.7573722	0.7446305	0.76206535	0.7670418	0.8251258
C144.18		SPAC144.18	1	0.72848964	1.8590456	2.2056267	2.2650506	1.25221	0.6050596	0.8684378	0.7875925	0.6530157	0.5560003	0.5497489
C1442.02		SPCC1442.02 SPCC1450.18	1	0.6491384	0.8941795	0.96976537	1.1775992	1.4337866	3.1270874	3.4130576	2.313538	1.6657641	1.2379807	1.1964836
C1442.03		SPCC1442.03 SPCC1450.19	1	0.9955318	0.40990955	0.35489815	0.36192793	0.35952917	0.4305844	0.801097	0.86030227	0.92582	0.97504467	1.1082381
C1442.04c		SPCC1442.04C	1	3.0370343	1.7202165	1.5136446	1.2646781	1.1502384	0.7894823	2.7839315	1.7753785	2.226346	2.763539	2.5874796
C1442.05c		SPCC1442.05C	1	1.164811	0.6309249	0.63025105	0.45937786	0.29223132	0.17996135	0.87936777	0.9617847	0.9288897	0.9032414	0.87601334
C1442.06		SPCC1442.06	1	0.8974696	0.6990831	1.0719091	1.3885117	1.3994446	1.2157544	0.5303929	0.52225316	0.4658043	0.42672288	0.45778385
C1442.07c		SPCC1442.07C	1	1.6612747	1.486461	1.3148102	1.6581956	1.8991083	1.2635584	1.0581132	1.2768716	1.4024142	1.7241528	2.2210143
C1442.08c	COX12	SPCC1442.08C	1	1.3563436	0.7452867	0.7226069	0.68197006	0.7139874	0.86983144	0.6981705	0.6392483	0.45867413	0.36224777	0.31484616
C1442.09		SPCC1442.09	1	0.60060954	0.4656965	0.36736193	0.28546295	0.29316035	0.35097826	1.0357724	0.9287266	0.9056588	0.9626804	1.0610827
C1442.11c		SPCC1442.11C	1	0.73661	0.89668	0.80769	0.8272	1.03912	1.88981					1.9186
C1442.12		SPCC1442.12	1	0.7126776	0.63983715	0.9563114	1.1686733	2.1795735	9.777429	16.11771	20.132153	11.1223545	3.8899481	2.572878
C1442.13c		SPCC1442.13C	1	1.4764826	1.3439912	1.1290839	0.86333823	0.8637427	1.4991076	2.7712266	3.0435064	2.7370057	2.2107098	2.1154199
C1442.14c		SPCC1442.14C	1	1.3054032	0.7643487	0.74754554	0.8996832	1.0236093	0.8977678	1.0686929	1.2151951	1.1307207	1.123651	1.1714861
C1442.15c		SPCC1442.15C	1	1.0397122	1.7526596	2.0319958	1.9128307	1.1783192	0.6720236	1.344696	1.7022403	1.4760493	1.39879	1.3001286
C1442.17c		SPCC1442.17C SPCC285.02C	1	1.0976502	1.4955586	2.0004828	1.8899746	0.9766786	0.46976286	0.5835064	0.8627507	0.75704235	0.74288994	0.8190868
C145.01	RHP57 SLR2	SPAC145.01 SPAC20H4.07	1	1.3831855	1.2898166	1.358911	1.3126957	1.2864224	2.7540329	2.1547961	1.6600161	1.5926363	1.4971378	1.379899
C145.02		SPAC145.02 SPAC20H4.08	1	0.42302856	1.9896306	1.1528617	0.91465825	0.5862173	0.23101452	0.321715	0.44842353	0.48653632	0.4442638	0.43711138
C145.03		SPAC145.03 SPAC20H4.09	1	1.2198714	0.8872218	0.98313147	1.1278121	1.4416151	3.6626089	4.5594335	5.034193	3.3933828	1.7109963	1.34363
C145.04	UFD2	SPAC145.04 SPAC20H4.10	1	1.1573472	1.2171026	1.3041762	2.0309246	2.9692519	5.631903	2.2910724	1.5406716	1.3903573	1.1635419	1.1481351
C1450.01c		SPCC1450.01C SPCC191.12C	1	1.7779517	1.2644695	1.2162086	1.3604667	1.5043051	3.077031	3.1684442	2.5933807	2.7401533	3.1379912	3.1926422
C1450.03		SPCC1450.03	1	0.72918856	1.4085867	0.934737	0.85247314	1.1313224	1.0800439	1.0455405	1.0115267	1.0867991	0.96115446	0.98084253
C1450.05c		SPCC1450.05C	1	1.0692846	1.7736934	2.2788575	2.2329395	1.9670777	1.3548895	1.7620544	1.9121176	2.0228417	2.030868	1.782152
C1450.06c		SPCC1450.06C	1	1.854185	0.88245475	0.7080739	0.63310206	0.4935739	0.2791375	1.1373744	1.2812113	1.2039753	1.1950274	1.0842315
C1450.07c		SPCC1450.07C	1	6.1696057	0.77105445	1.0707865	1.1590146	1.2946335	1.2194432	0.4461217	0.52452946	0.57839006	0.58153594	0.6483692
C1450.09c		SPCC1450.09C	1	2.357413	0.7690705	1.1055143	1.3830385	1.7711489	2.4568803	1.4431144	1.6061298	1.5862168	1.8540043	1.8332224
C1450.10c		SPCC1450.10C	1	0.93459904	0.7938112	0.5077591	0.4130893	0.4299461	0.38421386	1.1854239	1.5625292	1.6864048	1.8733681	1.8485672
C1450.12		SPCC1450.12	1	1.2849417	0.6385298	0.8086465	1.1038265	1.2179635	1.32976	0.9418066	0.8213246	0.88180596	1.0879165	1.1142324
C1450.13c		SPCC1450.13C	1	1.4130856	1.1940055	1.6506803	1.6680338	1.5608025	1.0753332	2.5787005	2.7111754	3.4023743	5.5473375	5.4260106
C1450.14c		SPCC1450.14C	1	0.78528965	0.5739023	0.7451842	1.1131214	2.0788984	2.2853851	0.75626343	0.82944465	0.7090679	0.73100734	0.7811219
C1450.15		SPCC1450.15	1	0.9594757	0.7660206	0.8367925	1.3252019	2.5244184	7.9282	1.3804916	0.95155156	0.80800843	0.50856364	0.45384714
C1450.16c		SPCC1450.16C	1	1.1074828	1.3549058	1.4210436	1.6621808	1.807086	1.4778289	2.2403455	2.088504	2.8794901	3.2627623	2.8690586
C146.01		SPBC146.01 SPBP35G2.15	1	2.128301	0.9532184	1.0701045	1.532295	2.2500308	2.7213025	2.0992105	2.4077191	2.4520009	2.1750362	2.1504428
C146.02		SPBC146.02	1	9.670326	4.525467	2.0846043	1.3264408	1.2916845	1.0233895	1.8025548	2.4748862	2.4987514	2.1326404	1.9505705
C146.04		SPBC146.04	1	1.2082293	1.9546564	2.7149353	3.5551138	2.812928	3.7517323	2.2216425	2.2255428	1.9756043	1.867963	1.7445666
C146.05c		SPBC146.05C	1	1.332855	0.9993549	1.1070114	1.3014938	1.7990246	4.1980214	2.195336	2.0759907	2.086727	2.3547893	2.5162368
C146.06c		SPBC146.06C	1	0.9466248	1.2546785	0.9625492	1.3385092	1.5993391	2.4705694	0.85507286	1.1261994	1.012577	0.8676153	0.79803544
C146.08c		SPBC146.08C	1	0.5738685	0.6912716	0.7237811	0.75941044	0.556008	0.6814097	0.8967639	1.2158806	1.4241167	1.3784264	1.4694967
C146.09c		SPBC146.09C	1	1.0235093	0.8589494	1.2866929	1.6300923	1.5503993	1.5641235	0.65188706	0.74902695	0.7612859	0.7631552	0.83232075
C146.10		SPBC146.10	1	1.2820808	1.2394015	1.6210539	2.1706011	3.273422	10.450299	4.5338206	2.8286328	2.0833428	1.6010185	1.3525034
C146.11c		SPBC146.11C	1	1.7124838	1.3472903	1.575218	2.6894443	17.845661	185.15129	91.68337	38.7767	26.659649	14.104883	8.70801
C146.12	COQ6	SPBC146.12	1	0.94085807	0.89772993	0.9777	0.96464807	0.9802163	1.3003812	0.97162944	0.84319764	0.7255848	0.5669825	0.502484
C146.13c		SPBC146.13C	1	1.0387675	1.0094824	1.3753831	1.5368328	1.2895797	2.5236225	1.7415775	1.0751685	1.1555972	1.0236272	1.0712407
C1486.02c		SPAC1486.02C	1	1.1510745	0.6964159	0.5555049	0.38077778	0.44572768	0.59122145	1.2051251	1.2307922	1.0431333	1.1122638	1.0482582
C1486.03c		SPAC1486.03C	1	1.0153282	1.4197751	1.4468898	1.466732	1.2346183	0.7110055	1.1715573	0.920358	1.0206946	1.2291644	1.243093
C1486.05		SPAC1486.05	1	1.1549407	0.95006835	1.2393527	1.3466994	1.5873002	2.4542344	1.1797763	0.93753576	1.1244919	1.2424076	1.3448611
C1486.06		SPAC1486.06	1	0.8045249	0.6464274	0.5925886	0.5487828	0.80590594	1.3846493	1.2226267	0.9139302	0.8700996	0.9504996	0.9873384
C1486.07c		SPAC1486.07C	1	0.65253955	0.9859143	0.79940575	0.84340054	0.936178	1.1713982	0.533632	0.61662227	0.5760163	0.47624284	0.50638455
C1486.08		SPAC1486.08	1	0.99167407	0.9984647	1.2105621	1.0368135	1.0712143	1.37998	0.9727	0.9257693	0.81841636	0.7435178	0.69347346
C1486.09		SPAC1486.09	1	0.80282795	0.8993208	0.52003616	0.42586458	0.567064	1.5609833	1.9989153	1.6512009	1.5113556	1.6524949	1.8394023
C1494.02c		SPCC1494.02C	1	0.87442225	1.3075314	1.079763	0.8870243	1.0425544	0.9046994	0.81303453	0.89212096	1.0563247	1.2304406	1.3068583
C1494.03		SPCC1494.03	1	1.2600696	1.224445	1.162419	1.0944101	0.90325916	0.71237934	1.5739182	2.4233043	2.8796337	4.2419977	4.4217644
C1494.04c		SPCC1494.04C	1	0.91037256	0.91839164	0.79749197	0.80556047	0.9590539	1.0356311	0.51988477	0.61309904	0.673851	0.6886951	0.7264184
C1494.05c		SPCC1494.05C	1	0.66217285	1.5772237	1.1374023	1.0002346	0.9283051	0.54698944	0.52474356	0.5367826	0.536842	0.53706795	0.5820401
C1494.06c		SPCC1494.06C	1	0.6924631	1.7618582	1.076079	0.8635501	0.69271004	1.0364587	0.8138517	0.9409987	0.9117065	0.86652505	0.89939994
C1494.07		SPCC1494.07	1	0.8417434	1.4771305	1.028949	0.91674125	0.9401622	0.7924114	0.6724014	0.71855944	0.7935144	0.845168	0.84504145
C1494.08c		SPCC1494.08C	1	1.5161767	1.8143705	2.1231344	1.6068087	1.1171148	0.6948097	1.6316164	1.8277727	2.074343	2.3913724	2.1552284
C1494.09c		SPCC1494.09C	1	1.1132213	1.0658445	1.0736388	1.0369627	1.1739264	1.0510603	1.6606779	1.8033824	1.4824363	1.4142634	1.2491798
C14C4.01c		SPAC14C4.01C SPAC19D5.08C	1	7.665011	1.9988462	3.140952	3.8864374	4.5603824	12.038468	17.651268	22.958746	13.59794	6.72208	5.9462266
C14C4.05c		SPAC14C4.05C	1	1.3082391	0.88174784	1.9072162	4.0029354	8.8854475	30.658875	4.6239834	3.316375	2.5388503	1.5672656	1.2215804
C14C4.06c		SPAC14C4.06C	1	1.3799987	1.0663913	0.828404	0.71240216	0.7314869	0.46446836	0.67693204	0.67443454	0.87527156	1.1976113	1.5154318
C14C4.07		SPAC14C4.07	1	2.792174	0.655448	0.6160924	0.4996752	0.50568175	0.50687623	1.130982	1.0960853	1.2562566	1.7707694	1.949339
C14C4.08		SPAC14C4.08	1	1.2838637	3.6530573	5.544243	10.73252	3.688107	2.0090146	2.0469217	4.2795424	5.5660973	5.027586	4.539191
C14C4.09		SPAC14C4.09												
C14C4.09.B		SPAC14C4.09	1	3.019684	0.685254	0.57585555	0.78917974	0.33332315	0.13865672	0.20039535	0.3569647	0.40763837	0.39467353	0.38650534
C14C4.09.C		SPAC14C4.09	1	2.9992428	0.66930914	0.6040477	0.84331685	0.31281048	0.13388984	0.18969859	0.3591114	0.402817	0.3749789	0.3674842
C14C4.10c		SPAC14C4.10C	1	2.1243145	1.1877849	1.5907775	2.2029092	3.5440056	5.747104	2.908601	2.5243857	2.018988	1.6831075	1.4833235
C14C4.11		SPAC14C4.11	1	1.4569608	0.73081833	0.55033934	0.49294224	0.5554266	0.87879866	0.99374926	0.9977388	1.0737088	1.1262435	1.153642
C14C4.12c		SPAC14C4.12C	1	0.70953757	0.712698	0.4626909	0.44812945	0.48287562	0.74460745	0.5592105	0.73919696	0.7615511	0.70931774	0.7030613
C14C8.02		SPBC14C8.02	1	0.73043454	0.58383024	0.47165456	0.34486902	0.2706392	0.34995177	0.67628884	0.8897699	0.9463625	1.0164384	1.0328727
C14C8.03		SPBC14C8.03	1	0.59868264	0.5867995	0.49482653	0.40457904	0.40663883	0.5649427	0.39699057	0.40419888	0.45955497	0.47897187	0.52067214
C14C8.04		SPBC14C8.04	1	0.41377637	0.48810163	0.37456664	0.2486873	0.2570554	0.36586857	0.5601992	0.5710121	0.4643545	0.4147871	0.42463094
C14C8.08c		SPBC14C8.08C	1	1.4487872	1.449138	1.7115582	1.8139307	1.5306538	1.3368671	1.561596	1.5058298	1.2586465	1.2325583	1.1662655
C14C8.09c		SPBC14C8.09C	1	1.332328	1.3358035	1.5540754	1.6682291	1.4071275	1.2674834	1.3494037	1.3752989	1.2306465	1.0927794	1.023459
C14C8.10		SPBC14C8.10	1	0.8119276	1.1815587	1.3905361	1.4468195	1.2094263	0.876377	0.99816406	1.0067854	0.8318879	0.76884174	0.695187
C14C8.11c		SPBC14C8.11C	1	1.3382257	1.3151602	1.4672883	1.8364695	2.3109412	5.2262454	1.912652	1.3566133	1.0147436	0.81754565	0.7913521
C14C8.13		SPBC14C8.13	1	1.1004919	1.0953492	0.6256804	0.4362839	0.4269521	1.0964333	0.625185	0.66942525	0.60728735	0.597767	0.66288054
C14C8.15		SPBC14C8.15	1	0.8651051	1.1778926	1.1621122	1.2669193	1.1180924	0.78192043	0.6645245	0.70631164	0.6890381	0.6873515	0.67917067
C14C8.16c		SPBC14C8.16C	1	0.7477933	1.4036294	1.3468622	1.5315825	1.9681137	3.7928736	1.4050182	1.1235431	1.0256747	0.88678914	0.8306377
C14C8.17c		SPBC14C8.17C	1	1.107635	1.224747	2.0043242	2.4400704	2.8986144	4.9489975	1.1620185	1.0542759	0.9990122	0.81554407	0.8153232
C14C8.18c		SPBC14C8.18C SPBC15C4.01C	1	0.94989073	0.8705379	0.76126385	0.73157996	0.75924647	0.58746827	0.5506897	0.59773713	0.55475277	0.5483795	0.5643378
C14F5.01		SPBC14F5.01 SPBC1861.10	1	0.97513866	1.0968317	1.1315942	0.97121483	1.0422801	0.8399454	0.5983938	0.81134087	0.82123315	0.82160544	0.7653643
C14F5.02		SPBC14F5.02	1	0.7788371	0.9464565	1.1216316	1.1574612	1.310944	1.6030209	1.1161942	0.8892641	0.7926584	0.8093311	0.8136672
C14F5.06		SPBC14F5.06	1	0.46197817	1.376043	0.86191046	0.61013705	0.58699006	0.6511294	0.9307064	0.7794907	0.7593241	0.8197142	0.8459892
C14F5.07		SPBC14F5.07	1	0.888156	1.5500159	1.4539552	1.4692414	1.5907189	1.1244024	1.1661643	1.0601873	1.1307639	1.1846051	1.2658641
C14F5.10c		SPBC14F5.10C	1	1.5352944	0.70831585	0.74012345	1.0436252	1.5158819	2.2335324	4.638038	3.4872146	4.2538233	5.0132523	4.3684273
C14F5.11c		SPBC14F5.11C	1	1.7002395	0.9960387	1.3562697	2.2732687	3.4511924	10.197604	5.143656	2.944527	2.4037428	1.8271545	1.6598334
C14F5.13c		SPBC14F5.13C	1	1.8420634	1.7163115	2.6846647	3.0883436	1.9351085	0.75767684	0.6088929	0.7850327	0.90934235	0.90982413	0.88220364
C14G10.03c		SPCC14G10.03C	1	0.9780382	0.78628266	0.9185061	1.0649637	1.0328634	1.204345	0.91128	1.0536107	0.886442	0.8714545	0.8319372
C14G10.04		SPCC14G10.04	1	1.42344	0.63218	0.83012	1.24694	1.55728	2.36751	1.8249	1.17202	1.55243	1.50539	1.20931
C1527.03		SPAC1527.03	1	0.8434321	1.5953305	0.86148685	0.79671603	0.87206095	0.6568242	1.2960778	1.2723507	1.2307774	1.2846198	1.2766244
C1539.01c		SPBC1539.01C	1	1.227232	1.3509691	1.1488342	1.1074628	1.1519032	2.4034836	1.1198972	0.82746094	0.80326635	0.83812976	0.83073163
C1539.02		SPBC1539.02	1	1.671926	1.0920267	1.3674098	1.9217415	2.326817	4.189815	1.6948965	1.6331565	1.536623	1.4807094	1.4766014
C1539.04		SPBC1539.04	1	1.1712904	0.8505097	0.54269636	0.5590428	0.7302039	1.3396711	2.7841642	2.4596953	1.8119155	1.9824159	1.9042217
C1539.05		SPBC1539.05	1	1.0116022	1.1038541	1.1067724	1.0385305	0.8876761	1.2758687	0.6376736	0.9835082	1.0449712	1.0479863	1.0204363
C1539.06		SPBC1539.06	1	0.80820584	0.41898736	0.5534919	0.70468074	0.9003584	1.0507416	0.24774803	0.25178424	0.19134066	0.16147698	0.16283494
C1539.07c		SPBC1539.07C	1	1.3879237	0.33992273	0.6253968	0.83203346	1.1384767	1.056617	0.50785846	0.39748067	0.37859035	0.3730165	0.3764096
C1539.08		SPBC1539.08	1	1.0449742	0.7642417	0.583319	0.41007861	0.40904546	0.3572177	0.5661265	0.58457285	0.6015103	0.5842496	0.62851095
C1539.10		SPBC1539.10	1	0.7460622	2.0957787	1.0500773	0.806018	0.7776459	0.48502252	0.66298354	0.78918916	0.81499416	0.8798279	0.9786961
C1556.01c	RAD50	SPAC1556.01C SPAP4C9.01C	1	1.8125467	1.1310353	0.8902451	1.0559865	1.2410892	0.43981656	0.36630145	0.47467107	0.6057932	0.8053757	0.9181067
C1556.02c	SDH1	SPAC1556.02C	1	0.80500823	0.4372398	0.63827205	0.5829906	0.59823525	0.6516436	0.3771632	0.342498	0.34868744	0.39949888	0.44175503
C1556.05c		SPAC1556.05C	1	0.7276634	1.9105892	0.8790351	0.7314136	1.0215961	1.4798392	0.7860798	0.73502326	0.55510664	0.50429094	0.56610656
C1565.01		SPAC1565.01	1	2.420846	0.712239	1.0604293	0.8919466	0.8229915	0.68297046	0.8154362	1.0042628	1.0683515	1.2217554	1.4227276
C1565.02c		SPAC1565.02C	1	1.6956229	1.0700516	1.3493439	1.8257769	2.3117359	7.887039	2.5674775	1.6664221	1.1886976	0.82061327	0.71989936
C1565.03		SPAC1565.03	1	16.7361	6.8289013	1.8728383	1.1166868	1.4016005	1.1557181	1.1163197	1.9307739	2.2196372	2.5855997	2.423877
C1565.05		SPAC1565.05	1	0.83415437	1.1290637	0.7640887	0.6235675	0.65678424	0.82857555	0.97304803	1.0443166	1.0319514	1.0558264	1.0942694
C1565.07c		SPAC1565.07C	1	1.178037	1.2477129	1.0051557	1.2703389	1.7462628	1.9598651	0.8435172	0.9120269	0.9240608	0.9816063	1.0500886
C15A10.01		SPAC15A10.01 SPAC8C9.18	1	1.1935712	0.8158627	0.85927933	0.7409314	0.73468083	0.8803101	2.7766445	2.1067202	2.141215	2.3005655	2.0882201
C15A10.02		SPAC15A10.02	1	0.73556066	1.114721	1.4024353	1.8449484	1.5220708	0.5787267	0.781442	0.9642023	0.999985	1.1104751	1.1471639
C15A10.05c		SPAC15A10.05C	1	2.5824203	0.7028299	1.252458	2.8248975	4.709445	9.2381	8.470851	5.315561	5.629113	7.943681	7.8229218
C15A10.06		SPAC15A10.06	1	1.3379548	0.6493199	0.698487	0.62438565	0.63580304	0.49903432	1.3846254	1.588174	1.3485785	1.2247565	1.2376025
C15A10.07		SPAC15A10.07	1	1.039162	0.96817476	0.99216104	0.7772365	0.5912904	0.5882151	5.7253685	4.7288756	4.7027984	3.8825862	2.8563373
C15A10.09c		SPAC15A10.09C	1	1.0149105	1.3058683	1.1541734	0.6480372	0.5198444	1.1141113	0.72522974	0.7984356	0.83452713	0.8414773	0.83066404
C15A10.10	MDE6	SPAC15A10.10	1	1.8620507	0.88441265	1.1906072	3.3615425	9.696451	34.12187	8.098566	4.5305276	3.4212544	2.2480977	1.7292292
C15A10.11		SPAC15A10.11	1	1.5863945	1.2108804	1.3108215	1.2276645	1.1418655	1.2083304	1.1226387	0.74912286	0.7722036	0.8624783	0.9929036
C15A10.12c		SPAC15A10.12C	1	1.151051	1.0228199	1.1353515	1.6361035	1.8964232	1.6392477	1.206826	1.059253	1.0325241	1.0676935	1.0617054
C15A10.13		SPAC15A10.13	1	0.9810403	1.0632612	1.1055481	1.2544885	1.5281949	1.4740716	2.6964004	1.4240798	1.3134805	1.1401166	1.062003
C15A10.15		SPAC15A10.15	1	1.6429011	1.7055509	1.6964935	1.5012742	1.256182	0.58435196	1.1643486	1.2415203	1.3244613	1.3479364	1.3697202
C15C4.02		SPBC15C4.02	1	0.87865525	0.8700905	0.8622787	0.8092571	0.8317025	0.47786146	0.6529933	0.74241734	0.85139287	0.84826034	0.7726923
C15C4.03		SPBC15C4.03	1	1.2168005	0.89344287	0.8324347	0.81768984	0.6318658	0.48552114	0.9426807	0.7568397	0.73800385	0.74124277	0.7123249
C15C4.04c		SPBC15C4.04C	1	0.51218176	0.75250477	0.42869303	0.27602348	0.18473424	0.218931	0.36762938	0.3576723	0.37173903	0.34178486	0.32235503
C15C4.05		SPBC15C4.05												
C15D4.02		SPBC15D4.02	1	2.1290603	1.7379938	1.7263571	1.9435532	3.040721	4.3490176	3.013248	2.2483296	2.566492	2.6033578	2.6971173
C15D4.05		SPBC15D4.05	1	0.82766795	0.588872	0.59021235	0.6471637	0.5204798	0.3050395	0.8215198	0.7375507	0.85410166	1.4909278	1.741515
C15D4.06		SPBC15D4.06	1	1.0631173	1.3827531	1.3178601	1.7156638	2.3766212	2.6964996	0.88764036	0.862452	0.6910931	0.68223614	0.71841717
C15D4.08c		SPBC15D4.08C	1	1.0109195	1.1001753	1.2772489	1.9167919	1.3046639	1.6035932	1.9585478	2.0875323	2.1483586	2.0008502	1.9584618
C15D4.09c		SPBC15D4.09C	1	0.968993	0.90032196	0.738501	0.8943756	0.90641814	0.7968519	0.45263082	0.52702147	0.53368324	0.555709	0.5400829
C15D4.10c		SPBC15D4.10C	1	1.0586482	1.3711379	1.1382064	1.1724161	1.5881948	2.349956	1.7003798	1.2888638	1.21494	1.338659	1.4093148
C15D4.11c		SPBC15D4.11C	1	1.339425	1.2718543	1.528366	1.9564106	2.3461027	2.5513453	1.3590467	1.2566742	1.1957015	1.1654036	1.230708
C15D4.12c		SPBC15D4.12C	1	1.9824483	0.99440336	0.9143274	1.1743153	4.1723022	54.111008	26.65536	14.029298	8.623102	5.3063984	3.5134082
C15D4.13c		SPBC15D4.13C	1	1.3749857	0.66757244	0.6094851	0.8164111	1.1374397	2.0506418	2.0780663	1.6143987	1.5633963	1.893336	1.6619253
C15E1.02c		SPAC15E1.02C	1	3.3870676	0.7963993	0.9504726	1.5011239	1.7001177	0.9384555	4.0577054	6.670912	9.069861	12.810078	12.51611
C15E1.04		SPAC15E1.04	1	1.6702019	0.6393212	0.823983	1.2950642	1.4868808	0.92335415	0.57181567	0.6234821	0.8187562	0.935595	0.9970937
C15E1.05c		SPAC15E1.05C	1	1.3143713	0.95687777	1.0856532	1.4204835	1.987201	2.8507183	0.72529477	0.6650936	0.6208132	0.54542065	0.56333816
C15E1.07c		SPAC15E1.07C	1	1.5896713	1.9846814	4.1281233	8.490486	8.484689	4.1726017	1.9932626	1.8050466	1.6773399	1.3486669	1.1846806
C15E1.08		SPAC15E1.08	1	0.6529833	1.2635926	0.97718275	0.97464377	0.99121463	1.3661402	0.56376684	0.6090937	0.5668696	0.5310007	0.5453053
C15E1.09	GRX2	SPAC15E1.09	1	0.8119875	0.39319518	0.4208173	0.46358117	0.5315301	0.29786003	0.37032467	0.3678587	0.41459408	0.3602038	0.46564582
